3165,0,0,0,0,0,0,0
2800436,3139,0,0,0,0,0,0,0
2801880,3132,0,01,3164,0,0,0,0,0,0,0
48334080,3161,0,0,0,0,0,1,0
48335576,3137,0,0,0,0,0,0,2
48337080,3106,0,0,0,0,1,2,5
40,0,0,0,0
483325762,3,4,0,0,0,0,0,0,0
43,3,4,2,2,2,,0,0,0,0,0,1,0
48335576,3137,0,0,0,0,0,0,2
48337080,3106,0,0,0,0,1,2,5
48338580,3098,0,2,2,2,3,4,10
48340132,3153,3,4,2,2,2,2,7
48341636,3159,0,1,1,1,0,0,2
48343144,3162,0,0,0,0,0,0,0
48344640,3161,0,0,0,0,0,0,0
48346144,3162,0,0,0,0,0,0,0
48347640,3165,0,0,0,0,0,0,0
48349140,3161,0,0,0,0,0,0,0
48350644,3165,0,0,0,0,0,0,0
48352140,3144,0,1,1,1,1,2,3
48353644,3142,0,1,1,1,1,2,6
48355140,3143,1,2,2,2,2,3,9
48356644,3147,0,2,1,1,1,2,7
48358144,3133,0,0,0,0,0,0,2
48359648,3132,0,0,0,0,0,0,0
48361144,3134,0,0,0,0,0,0,0
48362648,3133,0,0,0,0,0,0,0
48364144,3135,0,0,0,0,0,0,0
48365648,3129,0,0,0,0,0,0,0
48367148,3135,0,0,0,0,0,1,0
48368652,3135,0,0,0,1,1,2,3
48370148,3128,0,1,1,1,1,2,5
48371644,3137,1,2,2,2,2,4,9
48373148,3143,1,2,1,1,1,2,7
48374648,3137,0,0,0,0,0,0,2
48376152,3119,0,0,0,0,0,0,0
48377640,3111,0,0,0,0,0,0,0
48379144,3109,0,0,0,0,0,0,0
48380640,3140,1,0,0,0,1,0,0
48382144,3143,0,0,0,0,0,0,0
48383644,3168,1,0,0,0,0,1,0
48385152,3165,0,0,0,1,1,2,3
48386652,3165,0,1,1,1,1,2,5
48388152,3163,0,2,2,2,2,4,9
48389652,3176,1,2,2,2,1,1,7
48391148,3163,0,1,0,0,0,0,3
48392652,3166,0,0,0,0,0,0,0
48394152,3166,0,0,0,0,0,0,0
48395656,3165,0,0,0,0,0,0,0
48397152,3167,0,0,0,0,0,0,0
48398656,3165,0,0,0,0,0,0,0
48400156,3167,0,0,0,0,0,0,0
48401656,3162,0,1,1,1,1,2,3
48403156,3165,0,1,1,1,1,2,4
48404660,3162,0,2,1,2,2,3,9
48406156,3176,1,2,2,2,1,2,9
48407664,3168,0,1,0,0,0,0,3
48409160,3163,0,0,0,0,0,0,0
48410664,3166,0,0,0,0,0,0,0
48412164,3166,0,0,0,0,0,0,0
48413660,3167,0,0,0,0,0,0,0
48415164,3163,0,0,0,0,0,0,0
48416664,3159,0,0,0,0,0,0,0
48418168,3140,0,0,0,0,0,1,2
48419664,3161,2,3,2,2,2,2,5
48421168,3165,0,1,1,1,2,3,8
48422664,3173,2,3,2,2,2,3,8
48424168,3163,0,0,0,0,0,0,4
48425668,3164,1,1,0,0,0,0,0
48427168,3165,0,0,0,0,0,0,0
48428668,3165,0,0,0,0,0,0,0
48430172,3166,0,0,0,0,0,0,0
48431668,3163,0,0,0,0,0,0,0
48433176,3166,0,0,0,0,0,0,0
48434672,3157,0,0,0,0,1,1,2
48436172,3164,1,1,1,1,1,2,4
48437676,3167,0,2,1,1,2,3,7
48439172,3169,1,3,2,2,2,3,9
48440676,3171,0,1,0,0,0,0,5
48442176,3162,0,0,0,0,0,0,0
48443680,3164,0,0,0,0,0,0,0
48445176,3167,0,0,0,0,0,0,0
48446680,3167,0,0,0,0,0,0,0
48448180,3166,0,0,0,0,0,0,0
48449672,3165,0,0,0,0,0,1,0
48451168,3164,0,0,0,0,1,1,1
48452672,3161,0,1,1,1,1,2,4
48454172,3167,1,1,1,1,1,2,7
48455668,3172,1,3,2,2,2,3,9
48457176,3173,0,1,1,1,0,1,5
48458672,3166,0,0,0,0,0,0,1
48460176,3166,0,0,0,0,0,0,0
48461676,3168,0,0,0,0,0,0,0
48463180,3167,0,0,0,0,0,0,0
48464676,3166,0,0,0,0,0,0,0
48466180,3166,0,0,0,0,0,0,0
48467680,3161,0,0,0,0,0,1,1
48469184,3166,1,1,1,1,1,2,4
48470680,3166,0,1,1,1,1,2,7
48472192,3167,1,3,2,2,3,3,9
48473688,3172,0,1,1,1,1,1,6
48475192,3167,0,0,0,0,0,0,1
48476692,3167,0,0,0,0,0,0,0
48478192,3167,0,0,0,0,0,0,0
48479696,3167,0,0,0,0,0,0,0
48481192,3165,0,0,0,0,0,0,0
48482700,3165,0,0,0,0,0,0,0
48484196,3159,0,0,0,0,0,1,1
48485704,3165,0,1,1,1,1,2,4
48487200,3166,0,1,1,1,1,2,6
48488704,3167,1,3,2,1,2,3,9
48490204,3173,0,2,1,1,0,1,6
48491708,3165,0,0,0,0,0,0,1
48493208,3167,0,0,0,0,0,0,0
48494716,3167,0,0,0,0,0,0,0
48496216,3163,0,0,0,0,0,0,0
48497720,3160,0,0,0,0,0,0,0
48499216,3165,0,0,0,0,0,0,0
48500712,3165,0,0,0,0,0,1,0
48502216,3164,0,1,1,1,1,2,4
48503716,3168,1,1,1,1,1,2,6
48505220,3169,1,3,2,2,2,3,9
48506716,3173,1,2,1,1,1,1,7
48508220,3169,0,0,0,0,0,0,2
48509720,3167,0,0,0,0,0,0,0
48511224,3166,0,0,0,0,0,0,0
48512720,3164,0,0,0,0,0,0,0
48514224,3160,0,0,0,0,0,0,0
48515720,3164,0,0,0,0,0,0,0
48517232,3159,0,0,0,0,0,1,0
48518728,3165,0,1,1,1,1,2,3
48520232,3168,0,1,1,1,1,2,6
48521728,3165,1,3,2,2,2,3,10
48523288,3174,0,2,1,1,1,2,8
48524784,3160,0,0,0,0,0,0,2
48526284,3166,0,0,0,0,0,0,0
48527788,3165,0,0,0,0,0,0,0
48529284,3163,0,0,0,0,0,0,0
48530788,3159,0,0,0,0,0,0,0
48532288,3163,0,0,0,0,0,0,0
48533792,3164,0,0,0,0,0,1,0
48535292,3163,0,1,1,1,1,2,4
48536796,3167,0,1,1,1,1,2,6
48538292,3167,1,3,2,1,2,4,10
48539832,3172,1,2,2,1,1,2,8
48541340,3164,0,0,0,0,0,0,2
48542848,3163,0,0,0,0,0,0,0
48544344,3164,0,0,0,0,0,0,0
48545848,3163,0,0,0,0,0,0,0
48547344,3165,0,0,0,0,0,0,0
48548844,3164,0,0,0,0,0,0,0
48550348,3167,0,0,0,0,0,1,0
48551844,3164,0,1,1,1,1,2,4
48553348,3166,0,1,0,1,1,2,6
48554848,3167,1,2,2,2,3,4,10
48556400,3174,1,2,2,2,1,2,8
48557904,3165,0,0,0,0,0,0,2
48559408,3166,0,0,0,0,0,0,0
48560908,3164,0,0,0,0,0,0,0
48562412,3159,0,0,0,0,0,0,0
48563908,3165,0,0,0,0,0,0,0
48565412,3166,0,0,0,0,0,0,0
48566912,3167,0,0,0,0,0,0,0
48568420,3166,0,0,0,1,1,2,3
48569920,3166,0,1,1,1,1,3,6
48571420,3168,0,2,2,2,3,4,10
48572968,3172,1,2,2,2,2,2,9
48574480,3158,0,0,0,0,0,0,3
48575980,3165,0,0,0,0,0,0,0
48577480,3162,0,0,0,0,0,0,0
48578984,3163,0,0,0,0,0,0,0
48580480,3162,0,0,0,0,0,0,0
48581984,3165,0,0,0,0,0,0,0
48583472,3167,0,0,0,0,0,0,0
48584976,3165,0,0,0,1,1,2,3
48586476,3167,1,1,1,1,1,2,6
48587980,3167,1,2,2,2,2,4,10
48589524,3174,1,3,2,2,2,3,9
48591036,3163,0,0,0,0,0,0,3
48592536,3156,0,0,0,0,0,0,0
48594044,3161,0,0,0,0,0,0,0
48595544,3159,0,0,0,0,0,0,0
48597048,3165,0,0,0,0,0,0,0
48598548,3165,0,0,0,0,0,0,0
48600044,3165,0,0,0,0,0,1,0
48601548,3165,0,0,0,0,0,2,3
48603048,3165,0,1,1,1,1,3,6
48604552,3164,1,2,2,2,2,4,10
48606096,3174,1,3,2,2,2,3,9
48607612,3165,0,0,0,0,0,0,3
48609108,3165,0,0,0,0,0,0,0
48610616,3159,0,0,0,0,0,0,0
48612112,3164,0,0,0,0,0,0,0
48613620,3165,0,0,0,0,0,0,0
48615116,3156,0,0,0,0,0,0,0
48616624,3166,0,0,0,0,0,1,0
48618120,3164,0,0,0,0,1,2,3
48619628,3166,0,1,1,1,2,2,6
48621124,3166,1,2,2,2,3,4,10
48622676,3172,2,3,2,2,2,3,9
48624184,3160,0,0,0,0,0,0,3
48625688,3163,0,0,0,0,0,0,0
48627188,3157,0,0,0,0,0,0,0
48628688,3166,0,0,0,0,0,0,0
48630192,3165,0,0,0,0,0,0,0
48631692,3167,0,0,0,0,0,0,0
48633196,3167,0,0,0,0,1,1,0
48634696,3167,0,0,0,0,1,2,3
48636204,3167,0,1,1,1,2,2,6
48637700,3166,0,2,2,2,2,4,10
48639256,3171,2,3,2,2,2,3,10
48640812,3153,0,0,1,0,0,0,4
48642320,3165,0,0,0,0,0,0,0
48643820,3160,0,0,0,0,0,0,0
48645324,3165,0,0,0,0,0,0,0
48646820,3167,0,0,0,0,0,0,0
48648324,3165,0,0,0,0,0,0,0
48649824,3165,0,0,0,0,1,1,0
48651324,3167,0,0,0,1,1,2,3
48652824,3167,0,1,1,1,1,2,6
48654320,3166,1,2,2,2,2,4,10
48655868,3167,1,3,3,2,2,3,10
48657436,3165,0,1,1,1,0,0,4
48658936,3164,0,0,0,0,0,0,0
48660432,3161,0,0,0,0,0,0,0
48661936,3167,0,0,0,0,0,0,0
48663432,3167,0,0,0,0,0,0,0
48664936,3166,0,0,0,0,0,0,0
48666436,3167,0,0,0,0,0,1,0
48667940,3163,0,0,0,0,1,2,3
48669436,3167,1,2,2,1,2,3,6
48670940,3164,1,2,2,2,2,4,11
48672484,3166,2,4,3,2,2,3,11
48674040,3167,0,1,1,1,0,0,5
48675548,3166,0,0,0,0,0,0,0
48677052,3166,0,0,0,0,0,0,0
48678548,3166,0,0,0,0,0,0,0
48680056,3167,0,0,0,0,0,0,0
48681552,3165,0,0,0,0,0,0,0
48683056,3168,0,0,0,0,1,1,0
48684552,3162,0,0,0,0,1,2,3
48686052,3160,1,2,1,1,2,3,6
48687556,3165,1,3,2,2,2,4,11
48689100,3168,1,4,3,3,3,4,11
48690660,3167,0,1,1,0,1,0,5
48692164,3165,0,0,0,0,0,0,0
48693668,3166,0,0,0,0,0,0,0
48695168,3165,0,0,0,0,0,0,0
48696668,3167,0,0,0,0,0,0,0
48698156,3163,0,0,0,0,0,0,0
48699660,3164,0,0,0,0,0,1,0
48701160,3158,0,0,0,0,1,2,2
48702664,3165,1,2,2,1,2,3,6
48704160,3164,1,2,2,2,2,4,11
48705716,3175,2,4,3,3,3,3,11
48707268,3166,0,1,1,1,0,1,6
48708780,3166,0,0,0,0,0,0,0
48710280,3166,0,0,0,0,0,0,0
48711784,3165,0,0,0,0,0,0,0
48713284,3160,0,0,0,0,0,0,0
48714788,3166,0,0,0,0,0,0,0
48716284,3163,0,0,0,0,1,0,0
48717784,3158,0,0,0,0,1,1,2
48719288,3164,1,2,2,1,2,2,6
48720788,3167,1,3,2,2,2,4,11
48722340,3175,2,4,3,3,3,4,12
48723892,3168,0,2,1,0,1,1,6
48725404,3167,0,0,0,0,0,0,0
48726900,3166,0,0,0,0,0,0,0
48728404,3165,0,0,0,0,0,0,0
48729904,3161,0,0,0,0,0,0,0
48731408,3163,0,0,0,0,0,0,0
