ýÿûþþ?·ÿóûÿûÿþûÿÿÿ÷þû÷ÿû÷ý{ûÿÿû³ÿÿÿ·ÿsûÿûÿýûþû·ý·û·ýûÿÿÿ’ÿûûúÿþûÿ÷ÿû¿þ÷ÿsûÿûúúÿú³ÿûwûûþÿû·ÿûÿ°ûþÿûþÿ÷w{ÿýûÿÿûþúû·ÿ;wúýÿþùþú·ÿ÷ûúÿûþþ?·ÿóûÿûÿþûÿÿÿ÷þû÷ÿû÷ý{ûÿÿû³ÿÿÿ·ÿsûÿûÿýûþû·ý·1364,3171,26,170,141,138,148,129,112
3376,3167,0,0,0,0,0,0,14
4700,3168,4,5,3,2,0,0,3
5984,3175,0,1,1,2,2,0,2
7264,3175,0,1,1,1,1,1,4
8540,3166,0,1,1,2,2,2,4
9816,3168,1,2,2,2,2,3,7
11092,3167,1,3,2,2,2,2,6
12428,3164,0,1,1,1,1,1,5
13760,3166,0,0,0,0,0,0,1
15088,3165,0,0,0,0,0,0,0
16424,3162,0,0,0,0,0,0,0
17756,3155,0,0,0,0,0,0,0
19084,3166,0,0,0,0,0,0,0
20416,3161,0,0,0,0,0,0,0
21756,3167,0,0,0,1,1,1,0
23084,3171,0,0,0,0,0,1,1
24416,3166,0,1,1,1,1,1,3
25752,3165,0,1,1,1,2,2,5
27084,3164,0,2,2,2,2,3,7
28412,3166,1,2,1,1,1,1,6
29752,3165,0,1,0,0,0,0,2
31084,3165,0,0,0,0,0,0,0
32412,3164,0,0,0,0,0,0,0
33744,3166,0,0,0,0,0,0,0
35080,3167,0,0,0,0,0,0,0
36412,3167,0,0,0,0,0,0,0
37744,3167,0,0,0,0,0,0,0
39084,3175,0,0,0,0,1,1,0
40412,3175,0,0,0,0,1,1,2
41744,3167,0,1,1,1,1,2,4
43084,3169,0,1,1,1,2,2,7
44412,3168,1,2,2,1,1,2,6
45744,3167,0,1,1,1,1,1,4
47076,3167,0,0,0,0,0,0,1
48412,3167,0,0,0,0,0,0,0
49744,3166,0,0,0,0,0,0,0
51076,3166,0,0,0,0,0,0,0
52416,3167,0,0,0,0,0,0,0
53744,3166,0,0,0,0,0,0,0
55076,3166,0,0,0,0,0,1,0
56404,3176,0,0,0,0,1,0,1
57732,3165,0,1,0,0,1,1,3
59064,3167,0,1,1,1,1,2,5
60396,3166,1,2,2,2,2,3,7
61732,3165,0,1,1,1,1,1,6
63064,3163,0,1,0,0,0,0,1
64396,3166,0,0,0,0,0,0,0
65736,3162,0,0,0,0,0,0,0
67064,3165,0,0,0,0,0,0,0
68396,3164,0,0,0,0,0,0,0
69724,3161,0,0,0,0,0,0,0
71056,3164,0,0,0,0,0,1,0
72388,3172,0,0,0,0,0,1,0
73720,3175,0,0,0,0,0,1,2
75056,3165,0,1,1,1,1,1,4
76388,3165,1,1,1,1,2,3,7
77720,3166,0,2,1,1,1,2,6
79060,3166,0,1,1,1,1,1,4
80392,3167,0,0,0,0,0,0,1
81712,3166,0,0,0,0,0,0,0
83052,3165,0,0,0,0,0,0,0
84384,3167,0,0,0,0,0,0,0
85716,3168,0,0,0,0,0,0,0
87052,3165,0,0,0,0,0,0,0
88384,3170,0,0,0,0,1,1,0
89712,3175,0,0,0,0,0,1,1
91044,3166,0,1,1,0,1,2,3
92384,3166,0,1,1,1,1,2,5
93716,3168,0,2,2,1,1,2,7
95048,3165,0,1,1,1,1,1,6
96384,3168,0,0,0,0,0,0,2
97716,3166,0,0,0,0,0,0,0
99048,3165,0,0,0,0,0,0,0
100384,3168,0,0,0,0,0,0,0
101768,3169,0,0,0,0,0,0,0
103152,3165,0,0,0,0,0,0,0
104548,3167,0,0,0,0,0,1,0
105932,3176,0,0,0,0,0,1,1
107304,3168,0,0,0,0,1,2,3
108696,3167,0,1,1,1,1,2,5
110080,3168,1,2,1,1,2,3,7
111464,3166,0,1,1,0,1,2,6
112856,3167,0,1,0,0,0,0,2
114240,3167,0,0,0,0,0,0,0
115624,3166,0,0,0,0,0,0,0
117016,3168,0,0,0,0,0,0,0
118400,3163,0,0,0,0,0,0,0
119784,3167,0,0,0,0,0,0,0
